konami_id,name,text,pendulum
10922,숲의 성수 카란토사,"이 카드가 야수족 몬스터의 효과에 의해서 특수 소환에 성공했을 경우, 필드 위의 카드 1장을 선택하고 파괴할 수 있다.",
16211,숲의 성수 카르피포니카,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 패에서 묘지로 보내졌을 경우, 이 카드 이외의 자신 묘지의 야수족 / 야수전사족 / 비행야수족 / 곤충족 / 식물족 몬스터를 합계 2장 대상으로 하고 발동할 수 있다(같은 종족은 1장까지). 그 몬스터를 덱으로 되돌리고, 이 카드를 특수 소환한다. ②: 이 카드가 일반 소환 / 특수 소환에 성공했을 경우에 발동할 수 있다. 덱에서 ""숲의 성수 카르피포니카"" 이외의 ""숲의 성수"" 몬스터 또는 ""숲의 성령"" 몬스터 1장을 패에 넣는다.",
18227,숲의 성수 키티테일,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우, 자신 묘지의 야수족 / 야수전사족 / 비행야수족 / 곤충족 / 식물족 몬스터 1장을 대상으로 하고 발동할 수 있다. 원래의 종족이 그 몬스터와 같아지는 몬스터 1장을 덱에서 묘지로 보낸다. ②: 이 카드가 상대에 의해 파괴되었을 경우에 발동할 수 있다. 덱에서 ""숲의 성수 키티테일"" 이외의 야수족 / 야수전사족 / 비행야수족 / 곤충족 / 식물족 몬스터 1장을 패에 넣는다.",
4280,숲의 영혼왕,푸르르게 우거진 나무에 둘러싸여 지내며 숲을 지배하는 젊은 왕.,
21062,숲의 첩자 배트,"이 카드명의, ①의 방법에 의한 특수 소환은 1턴에 1번밖에 할 수 없으며, ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 필드 존에 앞면 표시 카드가 존재할 경우, 이 카드는 패에서 특수 소환할 수 있다. ②: 이 카드를 일반 소환 / 특수 소환했을 경우, 자신의 필드나 묘지에 ""Fairy Tale(페어리테일) 서장 여정의 새벽빛""이 존재하고 있으면 발동할 수 있다. 덱에서 야수족 / 빛 속성 몬스터 1장을 패에 넣는다.",
6380,숲의 파수꾼 그린 바분,"①: 이 카드가 패 / 묘지에 존재하고, 자신 필드의 앞면 표시의 야수족 몬스터가 효과로 파괴되어 묘지로 보내졌을 때, 1000 LP를 지불하고 발동할 수 있다. 이 카드를 특수 소환한다.",
15880,쉘 나이트,"이 카드명의 ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 일반 소환에 성공했을 때에 발동할 수 있다. 이 카드를 수비 표시로 하고, 상대에게 500 데미지를 준다. ②: 이 카드가 효과로 묘지로 보내졌을 경우, 또는 전투로 파괴되었을 경우에 발동할 수 있다. 덱에서 암석족 / 레벨 8 몬스터 1장을 패에 넣는다. 자신 묘지에 ""화석융합－파슬 퓨전""이 존재할 경우, 패에 넣지 않고 특수 소환할 수도 있다. 이 턴에, 자신은 그 카드 및 그와 같은 이름의 카드의 효과를 발동할 수 없다.",
18155,쉘 오브 카오스,"이 카드는 통상 소환할 수 없으며, 카드의 효과로만 특수 소환할 수 있다. 이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신의 패 / 묘지에서 빛 속성 몬스터 1장을 제외하고 발동할 수 있다. 이 카드를 패에서 특수 소환한다. 이 턴에, 자신은 빛 / 어둠 속성의 싱크로 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다. ②: 이 카드가 특수 소환에 성공했을 경우, 제외되어 있는 자신의 ""코어 오브 카오스"" 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 특수 소환한다. ③: 앞면 표시의 이 카드는 필드에서 벗어났을 경우에 제외된다.",
13377,쉘바렛 드래곤,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 필드의 이 카드를 대상으로 하는 링크 몬스터의 효과가 발동했을 때에 발동할 수 있다. 이 카드를 파괴한다. 그 후, 이 카드가 존재하고 있던 존과 같은 세로열인 몬스터 1장을 골라 파괴하고, 그 옆의 존에 몬스터가 존재할 경우, 그것들도 파괴한다. ②: 필드의 이 카드가 전투 / 효과로 파괴되어 묘지로 보내진 턴의 엔드 페이즈에 발동할 수 있다. 덱에서 ""쉘바렛 드래곤"" 이외의 ""바렛"" 몬스터 1장을 특수 소환한다.",
8641,슈레츠더,"패에서 기계족 몬스터 1장을 묘지로 보내고 발동한다. 묘지로 보낸 몬스터의 레벨 이하의, 상대 필드 위에 앞면 표시로 존재하는 몬스터 1장을 파괴한다. 이 효과는 1턴에 1번밖에 사용할 수 없다.",
12383,슈르브의 마도기병,"①: 이 카드는 몬스터 존에 존재하는 한, 펜듈럼 몬스터 이외의 몬스터가 발동한 효과를 받지 않는다.",
13808,슈트롬베르크의 황금성,"이 카드의 컨트롤러는 자신 스탠바이 페이즈마다 덱 위에서 카드 10장을 뒷면 표시로 제외한다. 제외할 수 없을 경우 이 카드를 파괴한다. 이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신 메인 페이즈에 발동할 수 있다. ""슈트롬베르크의 황금성""의 카드명이 쓰여진 몬스터 1장을 덱에서 특수 소환한다. 이 효과를 발동하는 턴에, 자신은 통상 소환할 수 없다. ②: 상대 몬스터의 공격 선언시에 발동한다. 그 공격 몬스터를 파괴하고, 그 공격력의 절반의 데미지를 상대에게 준다.",
13714,슈팅 라이저 드래곤,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 싱크로 소환했을 경우에 발동할 수 있다. 필드의 이 카드보다 낮은 레벨을 가지는 몬스터 1장을 덱에서 묘지로 보내고, 그 몬스터의 레벨만큼만 이 카드의 레벨을 내린다. 이 턴에, 자신은 그 몬스터 및 그와 같은 이름의 몬스터의 몬스터 효과를 발동할 수 없다. ②: 상대 메인 페이즈에 발동할 수 있다(동일한 체인 위에서는 1번까지). 이 카드를 포함하는 자신 필드의 몬스터를 소재로서 싱크로 소환을 실행한다.",
16228,슈팅 세이비어 스타 드래곤,"""구세룡 세이비어 드래곤"" ＋ 드래곤족 싱크로 몬스터를 포함하는 튜너 이외의 몬스터 1장 이상<br>이 카드는 싱크로 소환으로만 엑스트라 덱에서 특수 소환할 수 있다. ①: 1턴에 1번, 발동할 수 있다. 상대 필드의 효과 몬스터 1장을 고르고, 그 효과를 무효로 한다. ②: 이 카드는 일반 공격 외에도, 자신 묘지의 ""스타더스트 드래곤"" 및 그 카드명이 쓰여진 싱크로 몬스터의 수까지 공격할 수 있다. ③: 1턴에 1번, 상대가 효과를 발동했을 때에 발동할 수 있다. 이 카드를 엔드 페이즈까지 제외하고, 그 발동을 무효로 하여 제외한다.",
13000,슈팅 소닉,"①: 자신 필드의 ""스타더스트"" 싱크로 몬스터 1장을 대상으로 하고 발동할 수 있다. 이 턴에, 그 자신의 싱크로 몬스터가 상대 몬스터와 전투를 실행할 경우, 데미지 스텝 개시시에 그 상대 몬스터를 주인의 덱으로 되돌린다. ②: 자신 필드의 ""스타더스트"" 싱크로 몬스터가 효과를 발동하기 위해 자신을 릴리스할 경우, 대신에 묘지의 이 카드를 제외할 수 있다.",
11171,슈팅 스타,"①: 필드에 ""스타더스트"" 몬스터가 존재할 경우, 필드의 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다.",
9117,슈팅 스타 드래곤,"싱크로 몬스터의 튜너 ＋ ""스타더스트 드래곤""<br>①: 1턴에 1번, 발동할 수 있다. 자신의 덱 위에서 5장 넘기고 덱으로 되돌린다. 이 턴에 이 카드는 넘긴 카드 중의 튜너의 수까지 공격할 수 있다. ②: 1턴에 1번, 필드의 카드를 파괴하는 효과의 발동시에 발동할 수 있다. 그 효과를 무효로 하고 파괴한다. ③: 1턴에 1번, 상대의 공격 선언시에 공격 몬스터를 대상으로 하고 발동할 수 있다. 필드의 이 카드를 제외하고, 그 공격을 무효로 한다. ④: 이 ③의 효과로 제외된 턴의 엔드 페이즈에 발동한다. 이 카드를 특수 소환한다.",
14956,슈팅 스타 드래곤 TG－EX,"싱크로 몬스터의 튜너 ＋ 튜너 이외의 싱크로 몬스터 1장 이상<br>이 카드명의 ②③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드의 몬스터를 대상으로 하는 몬스터의 효과가 발동했을 때, 자신 묘지에서 튜너 1장을 제외하고 발동할 수 있다. 그 발동을 무효로 하고 파괴한다. ②: 상대 몬스터의 공격 선언시에 발동할 수 있다. 그 공격을 무효로 한다. ③: 상대 턴에, 이 카드가 묘지에 존재할 경우, 자신 필드의 싱크로 몬스터 2장을 릴리스하고 발동할 수 있다. 이 카드를 특수 소환한다.",
9709,슈팅 퀘이사 드래곤,"싱크로 몬스터의 튜너 ＋ 튜너 이외의 싱크로 몬스터 2장 이상<br>이 카드는 싱크로 소환으로밖에 특수 소환할 수 없다. ①: 이 카드는, 그 싱크로 소재로 한 몬스터 중, 튜너 이외의 몬스터의 수까지 1번의 배틀 페이즈 중에 공격할 수 있다. ②: 1턴에 1번, 마법 / 함정 / 몬스터의 효과가 발동했을 때에 발동할 수 있다. 그 발동을 무효로 하고 파괴한다. ③: 앞면 표시의 이 카드가 필드에서 벗어났을 때에 발동할 수 있다. 엑스트라 덱에서 ""슈팅 스타 드래곤"" 1장을 특수 소환한다.",
13879,슈팅코드 토커,"사이버스족 몬스터 2장 이상<br>①: 자신 배틀 페이즈 개시시에 발동할 수 있다. 이 배틀 페이즈 중, 이 카드는 이 카드의 링크 앞의 몬스터의 수 ＋ 1회까지 상대 몬스터에 공격할 수 있다. 이 턴에, 상대 필드의 몬스터가 1장뿐일 경우, 그 몬스터와 전투를 실행하는 이 카드의 공격력은 그 데미지 계산시에만 400 내린다. ②: 자신 / 상대의 배틀 페이즈 종료시에 발동할 수 있다. 이 턴에 이 카드가 전투로 파괴한 몬스터의 수만큼 자신은 덱에서 드로우한다.",
9629,슈퍼 버그맨,"이 카드는 일반 소환 / 세트할 수 없다. 자신의 묘지에 존재하는 ""버그맨 X"" ""버그맨 Y"" ""버그맨 Z""를 게임에서 제외한 경우에 앞면 수비 표시로 특수 소환할 수 있다. 이 카드가 필드 위에 앞면 표시로 존재하는 한, 필드 위에 앞면 공격 표시로 존재하는 모든 몬스터의 공격력 / 수비력을 맞바꾼다. ""슈퍼 버그맨""은 필드 위에 1장밖에 앞면 표시로 존재할 수 없다.",
13185,슈퍼 비크로이드 모빌베이스,"""로이드"" 융합 몬스터 ＋ ""로이드"" 몬스터<br>이 카드명의 ①의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 상대 필드의 앞면 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터의 공격력 이하의 공격력을 가지는 ""로이드"" 몬스터 1장을 덱 / 엑스트라 덱에서 특수 소환한다. ②: 자신 / 상대의 엔드 페이즈에 이 카드 이외의 자신 메인 몬스터 존의 ""로이드"" 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 자신 몬스터를 주인의 패로 되돌리고, 이 카드의 위치를 그 몬스터 존으로 이동한다.",
6835,슈퍼 비크로이드 스텔스 유니온,"""트럭로이드"" ＋ ""익스프레스로이드"" ＋ ""드릴로이드"" ＋ ""스텔스로이드""<br>①: 1턴에 1번, 필드의 기계족 이외의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 기계족 이외의 몬스터를 장착 마법 카드로 취급하고 이 카드에 장착한다. ②: 이 카드의 ①의 효과로 몬스터를 장착하고 있는 한, 이 카드는 상대 몬스터 전부에 1회씩 공격할 수 있다. ③: 이 카드가 공격할 경우, 데미지 스텝 종료시까지 이 카드의 원래 공격력은 절반이 된다. ④: 이 카드가 수비 표시 몬스터를 공격했을 경우, 그 수비력을 공격력이 넘은 만큼만 상대에게 전투 데미지를 준다.",
6739,슈퍼 비크로이드 점보 드릴,"""스팀로이드"" ＋ ""드릴로이드"" ＋ ""서브마린로이드""<br>이 카드의 융합 소환은 상기의 카드로밖에 실행할 수 없다. 이 카드가 수비 표시 몬스터를 공격했을 때, 그 수비력을 공격력이 넘었으면, 그 수치만큼 상대 라이프에 전투 데미지를 준다.",
4498,슈퍼 스타,"이 카드가 필드 위에 앞면 표시로 존재하는 한, 모든 빛 속성 몬스터의 공격력은 500 포인트 올린다. 어둠 속성 몬스터의 공격력은 400 포인트 내린다.",
4362,슈퍼 워 라이온,"""라이온의 의식""에 의해 의식 소환.",
6579,슈퍼 주니어 대결!,"상대 몬스터의 공격 선언시에 발동할 수 있다. 그 전투를 무효로 하고, 상대 필드 위의 공격력이 가장 낮은 앞면 공격 표시 몬스터 1장과, 자신 필드 위의 수비력이 가장 낮은 앞면 수비 표시 몬스터 1장으로 전투를 실행한다. 그 전투 종료 후, 배틀 페이즈를 종료한다.",
6747,슈퍼 차지,"자신 필드 위에 ""로이드""라는 이름이 붙은 기계족 몬스터만 존재할 경우, 상대 몬스터의 공격 선언시에 발동할 수 있다. 자신의 덱에서 카드를 2장 드로우한다.",
8435,슈퍼바이스,"듀얼 몬스터에만 장착 가능. ①: 장착 몬스터는 1번 더 일반 소환된 상태로 취급한다. ②: 앞면 표시의 이 카드가 필드에서 묘지로 보내졌을 경우, 자신 묘지의 일반 몬스터 1장을 대상으로 하고 발동한다. 그 몬스터를 특수 소환한다.",
6879,스나이프 스토커,"패를 1장 버리고, 필드 위의 카드 1장을 선택하여 발동할 수 있다. 주사위를 1회 던지고 1 또는 6 이외가 나온 경우, 선택한 카드를 파괴한다.",
9435,스냅드래곤,"이 카드명의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 묘지로 보내졌을 경우에 발동한다. 상대의 패를 무작위로 1장 골라, 엔드 페이즈까지 앞면 표시로 제외한다.",
7166,스네이크 레인,①: 패를 1장 버리고 발동할 수 있다. 덱에서 파충류족 몬스터 4장을 묘지로 보낸다.,
8677,스네이크 초크,"상대 필드 위에 앞면 공격 표시로 존재하는 공격력이 0인 몬스터는, ""레프티레스""라는 이름이 붙은 몬스터와의 전투로는 파괴되지 않는다.",
5525,스네이크 포트,"리버스 : 자신 필드 위에 ""독사 토큰""(파충류족/땅/레벨 3/공격력 1200/수비력 1200)을 1장 특수 소환한다. ""독사 토큰""이 전투에 의해서 파괴되었을 경우, 상대 라이프에 500 포인트 데미지를 준다.",
7165,스네이크 휘슬,자신 필드 위에 존재하는 파충류족 몬스터가 파괴되었을 때 발동할 수 있다. 자신의 덱에서 레벨 4 이하의 파충류족 몬스터 1장을 자신 필드 위에 특수 소환한다.,
19149,스네이크아이 엑셀,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 화염 속성 / 레벨 1 몬스터 1장을 패에 넣는다. ②: 이 카드를 포함하는 자신 필드의 앞면 표시 카드 2장을 묘지로 보내고 발동할 수 있다. 패 / 덱에서 ""스네이크아이 엑셀"" 이외의 ""스네이크아이"" 몬스터 1장을 특수 소환한다.",
19150,스네이크아이 오크,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 일반 소환 / 특수 소환했을 경우, 자신의 묘지 / 제외 상태인 화염 속성 / 레벨 1 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 패에 넣거나 특수 소환한다. ②: 이 카드를 포함하는 자신 필드의 앞면 표시 카드 2장을 묘지로 보내고 발동할 수 있다. 패 / 덱에서 ""스네이크아이 오크"" 이외의 ""스네이크아이"" 몬스터 1장을 특수 소환한다.",
19151,스네이크아이 와이트버치,"이 카드명의, ①의 방법에 의한 특수 소환은 1턴에 1번밖에 할 수 없으며, ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신 필드에 화염 속성 몬스터가 존재할 경우, 이 카드는 패에서 특수 소환할 수 있다. ②: 상대 턴에, 이 카드를 포함하는 자신 필드의 앞면 표시 카드 2장을 묘지로 보내고 발동할 수 있다. 패 / 덱에서 ""스네이크아이 와이트버치"" 이외의 ""스네이크아이"" 몬스터 1장을 특수 소환한다.",
19517,스네이크아이 추주극,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신의 패 / 덱 / 묘지에서 ""디아벨스타"" 몬스터 1장을 지속 마법 카드로 취급하고 원래 주인의 마법 & 함정 존에 앞면 표시로 놓는다. ②: 자신 / 상대의 엔드 페이즈에, 묘지의 이 카드를 제외하고, 자신 필드의 지속 마법 카드 취급의 몬스터 카드 1장을 대상으로 하여 발동할 수 있다. 그 카드를 특수 소환한다.",
20772,스네이크아이즈 댐드 드래곤,"""스네이크아이"" 몬스터 ＋ 환상마족 몬스터<br>이 카드는 융합 소환 및 이하의 방법으로만 특수 소환할 수 있다. ●자신의 마법 & 함정 존의 앞면 표시의 몬스터 카드 2장을 묘지로 보냈을 경우에 엑스트라 덱에서 특수 소환할 수 있다. 이 카드명의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드를 특수 소환했을 경우, 필드의 앞면 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 지속 마법 카드로 취급하고 원래의 주인의 마법 & 함정 존에 앞면 표시로 놓는다.",
19852,스네이크아이즈 디아벨스타,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 상대 몬스터와 전투를 실행하는 공격 선언시에 발동할 수 있다. 그 상대 몬스터와 이 카드를 각각 지속 마법 카드로 취급하고 원래 주인의 마법 & 함정 존에 앞면 표시로 놓는다. ②: 이 카드를 지속 마법 카드로 취급할 경우, ""스네이크아이즈 디아벨스타"" 이외의 자신 묘지의 화염 속성 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 지속 마법 카드로 취급하여 원래 주인의 마법 & 함정 존에 앞면 표시로 놓고, 이 카드를 특수 소환한다.",
21177,스네이크아이즈 에그제큐트 드래곤,"튜너 ＋ 튜너 이외의 몬스터 1장 이상<br>이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신 / 상대의 메인 페이즈에, 자신이나 상대의 필드(앞면 표시) / 묘지의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 지속 마법 카드로 취급하고 원래 주인의 마법 & 함정 존에 앞면 표시로 놓는다. 다음 턴에, 이 카드는 이 효과를 사용할 수 없다. ②: 자신 / 상대의 배틀 페이즈에, 필드의 몬스터 1장과 필드의 지속 마법 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 파괴한다.",
19467,스네이크아이즈 포프루스,"이 카드명의 ①②③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 드로우 이외의 방법으로 패에 넣어졌을 경우에 발동할 수 있다. 이 카드를 특수 소환한다. ②: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 ""스네이크아이"" 마법 / 함정 카드 1장을 패에 넣는다. ③: 이 카드가 묘지로 보내졌을 경우, 자신 묘지의 화염 속성 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 지속 마법 카드로 취급하고 원래 주인의 마법 & 함정 존에 앞면 표시로 놓는다.",
19152,스네이크아이즈 플랑베르쥬 드래곤,"이 카드명의 ①②③의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 자신이나 상대의 필드(앞면 표시) / 묘지의 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터를 지속 마법 카드로 취급하고 원래 주인의 마법 & 함정 존에 앞면 표시로 놓는다. ②: 상대 턴에, 필드의 지속 마법 카드 취급의 몬스터 카드 1장을 대상으로 하고 발동할 수 있다. 그 카드를 자신 필드에 특수 소환한다. ③: 이 카드가 패 / 필드에서 묘지로 보내졌을 경우에 발동할 수 있다. 자신 묘지에서 화염 속성 / 레벨 1 몬스터 2장을 특수 소환한다.",
10109,스노우 드래곤,"이 카드가 전투 또는 카드의 효과에 의해서 파괴되어 묘지로 보내졌을 때, 필드 위에 앞면 표시로 존재하는 모든 몬스터에 아이스 카운터를 1개 놓는다.",
10108,스노우더스트 드래곤,"이 카드는 필드 위의 아이스 카운터를 4개 제거하고, 패에서 특수 소환할 수 있다. 이 카드가 필드 위에 앞면 표시로 존재하는 한, 이 카드 이외의 아이스 카운터가 얹힌 몬스터는 공격할 수 없으며, 표시 형식의 변경도 할 수 없다.",
10271,스노우더스트 자이언트,"물 속성 레벨 4 몬스터 × 2<br>1턴에 1번, 이 카드의 엑시즈 소재를 1개 제거하고 발동할 수 있다. 패의 물 속성 몬스터를 임의의 수만큼 상대에게 보여주고, 보여준 수만큼 필드 위에 앞면 표시로 존재하는 몬스터에 아이스 카운터를 놓는다. 이 카드가 필드 위에 앞면 표시로 존재하는 한, 물 속성 이외의 필드 위의 몬스터의 공격력은, 필드 위의 아이스 카운터의 수 × 200 포인트 내린다.",
8263,스노우맨 이터,"이 카드가 리버스했을 때, 필드 위에 앞면 표시로 존재하는 몬스터 1장을 선택하고 파괴한다.",
14329,스노우맨 이펙트,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 필드의 앞면 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 그 몬스터의 공격력은 턴 종료시까지, 그 몬스터 이외의 자신 필드 몬스터의 원래 공격력의 합계만큼 올린다. 이 카드를 발동하는 턴에, 대상 몬스터는 직접 공격할 수 없다.",
10251,스노우맨 크리에이터,"이 카드가 일반 소환 / 반전 소환 / 특수 소환에 성공했을 때에 발동할 수 있다. 자신 필드 위의 물 속성 몬스터의 수와 같은 수만큼, 상대 필드 위에 앞면 표시로 존재하는 몬스터에 아이스 카운터를 놓는다. 이 효과로 놓은 수가 3개 이상일 경우, 다시 상대 필드 위의 카드 1장을 고르고 파괴할 수 있다.",
13224,스니핑 드래곤,"이 카드명의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 일반 소환 / 특수 소환에 성공했을 경우에 발동할 수 있다. 덱에서 ""스니핑 드래곤"" 1장을 패에 넣는다.",
14434,스레숄드 보그,"①: 자신 필드에 몬스터가 존재하지 않을 경우, 이 카드는 패의 사이버스족 몬스터 1장을 버리고, 패에서 특수 소환할 수 있다. ②: 이 카드가 몬스터 존에 존재하는 한, 상대 필드의 몬스터의 공격력은 500 내린다.",
14928,스마일 액션,"①: 이 카드의 발동시의 효과 처리로서, 양쪽 플레이어는, 각각 자신 묘지에서 마법 카드를 5장까지 고르고 뒷면 표시로 제외할 수 있다. ②: 몬스터의 공격 선언시에 발동한다. 공격받은 플레이어는 이하의 효과를 적용할 수 있다.<br>●이 카드의 효과로 제외한 자신의 카드 중에서 무작위로 1장 고르고, 패에 넣는다. 그 후, 그 카드를 버리고 그 공격을 무효로 할 수 있다. 버리지 않았을 경우, 이 턴에, 자신이 받는 전투 데미지는 배가 된다.",
12189,스마일 월드,"①: 필드의 모든 몬스터의 공격력은 턴 종료시까지, 필드의 몬스터의 수 × 100 올린다.",
13095,스마일 유니버스,"이 카드를 발동하는 턴에, 자신은 이 카드의 효과 이외로는 몬스터를 일반 소환 / 특수 소환할 수 없으며, 자신 몬스터는 공격할 수 없다. ①: 자신 엑스트라 덱에서 앞면 표시 펜듈럼 몬스터를 가능한 한 특수 소환한다. 이 효과로 특수 소환한 몬스터의 효과는 무효화된다. 그 후, 이 효과로 특수 소환한 몬스터의 원래 공격력의 합계만큼만 상대의 LP를 회복한다.",
14364,스마일 포션,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신 필드에 몬스터가 존재하지 않으며, 원래 공격력보다 높은 공격력을 가지는 몬스터가 상대 필드에 존재할 경우에 발동할 수 있다. 자신은 덱에서 2장 드로우한다.",
13532,스모 스피릿 YOKO－ZUNA,①: 이 카드가 일반 소환에 성공했을 때에 발동할 수 있다. 자신의 펜듈럼 존의 카드와 같은 세로열인 상대의 몬스터를 전부 묘지로 보낸다. ②: 이 카드가 일반 소환 / 리버스한 턴의 엔드 페이즈에 발동한다. 이 카드를 주인의 패로 되돌린다.,①: 필드에 몬스터가 펜듈럼 소환되었을 경우에 발동한다. 펜듈럼 존의 이 카드를 주인의 패로 되돌린다.
14738,스모크 모스키토,"이 카드명의 ①②의 효과는 각각 1턴에 1번밖에 사용할 수 없다. ①: 상대 몬스터의 공격으로 자신이 전투 데미지를 받는 데미지 계산시에 발동할 수 있다. 이 카드를 패에서 특수 소환하고, 그 전투로 발생하는 자신에게로의 전투 데미지는 절반이 되며, 그 데미지 스텝 종료 후에 배틀 페이즈를 종료한다. ②: 자신 필드의 앞면 표시 몬스터 1장을 대상으로 하고 발동할 수 있다. 이 카드의 레벨은 턴 종료시까지 그 몬스터와 같아진다.",
16555,스몰 월드,"이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 패의 몬스터 1장을 상대에게 보여준다. 종족 / 속성 / 레벨 / 공격력 / 수비력 중 1개만이 보여준 몬스터와 같아지는 몬스터 1장을 덱에서 골라 확인하고, 패에서 보여준 몬스터를 뒷면으로 제외한다. 추가로, 종족 / 속성 / 레벨 / 공격력 / 수비력 중 1개만이 확인한 몬스터와 같아지는 몬스터 1장을 덱에서 패에 넣고, 덱에서 확인한 몬스터를 뒷면으로 제외한다.",
7704,스몰 피스 골렘,"자신 필드 위에 ""빅 피스 골렘""이 앞면 표시로 존재할 경우에 이 카드가 일반 소환/반전 소환/특수 소환에 성공했을 때, 자신의 덱에서 ""미드 피스 골렘"" 1장을 특수 소환할 수 있다. 이 효과로 특수 소환한 몬스터의 효과는 무효화된다.",
13870,스와프리스트,"이 카드명의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 이 카드가 링크 소재로서 묘지로 보내졌을 경우에 발동할 수 있다. 이 카드를 링크 소재로 한 링크 몬스터의 공격력은 500 내린다. 그 후, 자신은 덱에서 1장 드로우한다.",
8378,스왈로즈 네스트,①: 자신 필드의 앞면 표시의 비행야수족 몬스터 1장을 릴리스하고 발동할 수 있다. 릴리스한 몬스터와 같은 레벨의 비행야수족 몬스터 1장을 덱에서 특수 소환한다.,
19833,스왈로즈 카우리,이 카드명의 카드는 1턴에 1장밖에 발동할 수 없다. ①: 자신의 패 / 필드(앞면 표시)의 비행야수족 몬스터 1장을 릴리스하고 발동할 수 있다. 레벨이 릴리스한 몬스터와 같아지는 비행야수족 몬스터 1장을 덱에서 패에 넣는다.,
20572,스워드 라이제올,"이 카드명의, ①의 방법에 의한 특수 소환은 1턴에 1번밖에 할 수 없으며, ②의 효과는 1턴에 1번밖에 사용할 수 없다. ①: 자신의 필드나 묘지에 ""라이제올"" 몬스터가 존재할 경우, 이 카드는 패에서 특수 소환할 수 있다. 이 방법으로 특수 소환한 턴에, 자신은 랭크 4 인 엑시즈 몬스터밖에 엑스트라 덱에서 특수 소환할 수 없다. ②: 이 카드를 일반 소환 / 특수 소환했을 경우에 발동할 수 있다. 덱에서 화염족 / 빛 속성 몬스터 1장을 패에 넣는다.",
8622,스워드 마스터,"자신 필드 위에 존재하는 전사족 몬스터의 공격에 의해서 상대 몬스터가 파괴되지 않은 데미지 스텝 종료시, 이 카드를 패에서 특수 소환할 수 있다. 또한, 이 카드가 수비 표시 몬스터를 공격했을 때, 그 수비력을 공격력이 넘었으면, 그 수치만큼 상대 라이프에 전투 데미지를 준다.",
10180,스워드 브레이커,"레벨 6 몬스터 × 2<br>1턴에 1번, 이 카드의 엑시즈 소재를 1개 제거하고, 종족을 1개 선언하여 발동할 수 있다. 이 카드가 선언한 종족의 몬스터와 전투를 실행할 경우, 데미지 계산을 실행하지 않고 그 몬스터를 파괴한다.",
4384,스워드 스토커,패배한 아군의 원한이 사무쳐 있는 몬스터.,
