konami_id,name,text
15453,속성변경탄,"【조건】패의 몬스터 1장을 상대에게 보여주고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터를 3장까지 고른다. 이 턴에 그 몬스터의 속성을 이 효과의 조건으로 보여준 몬스터와 같은 속성으로 한다."
15435,쇄광의 에스파레이드,"【조건】자신의 LP가 1000 이하일 경우에 발동할 수 있다.
【효과】상대 필드의 몬스터를 2장까지 고르고 파괴한다."
16923,쇄신전사 샤인 O,"【조건】패의 마법 / 함정 카드 1장을 묘지로 보내고 발동할 수 있다.
【효과】패의 ""암흑 샤인왕 아크토크"" 1장을 자신 필드에 앞면 표시로 특수 소환한다. 이 턴에, 자신은 몬스터(기계족 이외)로 공격할 수 없다."
18291,수검 타이거사벨,"【조건】자신 필드의 앞면 표시 일반 몬스터(공격력 1400 이하) 1장에 장착할 수 있다.
【효과】장착 몬스터의 공격력은 900 올린다. 몬스터를 공격 표시로 어드밴스 소환할 경우, 장착 몬스터는 2장만큼의 릴리스로 할 수 있다."
16683,수궤동 메가 엘리펀트,"【조건】자신 묘지에 일반 몬스터(레벨 6 이하 / 야수족)가 있을 경우, 패 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 6 이하 / 야수족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 그 후, 자신 묘지에 일반 몬스터(야수족)가 3장 이상 있을 경우, 자신은 1장 드로우할 수 있다."
15421,수기계 모토 울프,"식량이나 가솔린을 구하기 위해 민중에게서 약탈을 일삼는 야수. 그저 한 마리의 늑대라고 여겨지곤 하지만, 악이 곧 정의라고 믿으며 조직에 헌신한다. 행실은 나쁘지만, 그 울부짖음이 이렇게까지 절절하게 가슴에 사무치는 건 어째서일까."
15420,수기계 바기 도그,"가난한 노인에게 먹이를 뜯어내는 개. 못된 자신의 모습에 심취해 있지만, 대단한 신념을 갖고 있지는 않다. 목줄이 달린 생활을 예전에는 싫어했지만, 주인이 있는 것만으로도 행복했다는 사실을 이제서야 깨닫곤 한다."
18259,수기계 사이드 페넥,"【조건】자신 묘지의 몬스터(야수전사족) 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(야수전사족) 1장을 고르고, 그 공격력을 턴 종료시까지 400 올린다. 자신 필드에 앞면 표시의 마법 카드가 있을 경우, 추가로 자신 필드의 앞면 표시 몬스터 1장을 고르고 그 공격력을 턴 종료시까지 400 올릴 수 있다."
15419,수기계 자이로 자칼,"쾌락을 갈망해 폭주를 일삼는 짐승. 자신이 이길 것 같은 상대에게만 싸움을 거는 치사한 성격으로, 예상 외의 반격에는 쉽게 쓰러진다. 패거리를 몰고 다니면 우쭐해져 착각을 하곤 하지만, 혼자서는 아무 것도 할 수 없다는 사실을 아직 깨닫지 못하고 있다."
15805,수기계 트라이크 폭스,"【조건】이 카드를 일반 소환한 턴에, 상대 필드의 몬스터가 3장일 경우에 발동할 수 있다.
【효과】패의 몬스터(레벨 7 이하 / 야수전사족) 1장을 자신 필드에 앞면 표시로 특수 소환한다. 이 턴에, 자신은 몬스터(레벨 6 이하)로 공격할 수 없다."
16183,수기계오의 수지권,"【조건】자신의 앞면 표시 몬스터(레벨 7~9 의 야수전사족 / 악마족 / 기계족)가 공격을 받는 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터를 앞면 수비 표시로 한다. 이 효과로 몬스터(드래곤족 / 마법사족 / 천사족)를 수비 표시로 했을 경우, 추가로 상대 필드의 마법 / 함정 카드 1장을 고르고 파괴할 수 있다."
18384,수기계의 왕 글라이더 폭스,"【조건】이 카드 이외의 자신 필드의 앞면 표시 몬스터(야수전사족 / 공격력 1500 이상) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 파괴한다. 이 턴에, 자신은 몬스터(야수전사족 이외)로 공격할 수 없다."
15438,수기계의 왕 캐터펄트 데빌콩,"【조건】자신 필드의 이 카드 이외의 앞면 표시 몬스터(야수전사족)를 2장까지 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 수비 표시 몬스터를, [이 효과의 조건으로 묘지로 보낸 몬스터의 수]만큼 고르고 파괴한다."
15806,수기계의 패자 킹콘보이 라이가온,"【조건】자신 필드의 앞면 표시 몬스터(레벨 4 이하 / 야수전사족) 2장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지, [이 효과의 조건으로 묘지로 보낸 몬스터 레벨의 합계] × 100 올린다. 이 턴에, 자신은 이 카드로밖에 공격할 수 없으며, 공격 표시 몬스터에만 공격 선언할 수 있고, 상대 몬스터 전부에 1회씩 공격할 수 있다."
17881,수기계의 현자 롤러 스태그,"【조건】이 카드를 일반 소환 / 특수 소환한 자신 메인 페이즈에, 700 LP를 지불하고 발동할 수 있다.
【효과】상대 필드의 공격 표시 몬스터 1장을 고르고 앞면 수비 표시로 한다. 그 후, 자신 묘지의 ""세기말수기계 비스트기아 월드"" 또는 ""수기계오의 수지권"" 1장을 고르고 패에 넣을 수 있다."
17273,수륙의 제왕,커다란 입에서 사방팔방으로 화염을 뿜어내는 파충류 괴물.
16353,수분보급,"【조건】자신 필드에 앞면 표시 몬스터(물족)가 2장 이상 있을 경우에 발동할 수 있다.
【효과】자신은 500 LP 회복한다. 그 후, 상대 필드의 마법 / 함정 카드 1장을 고르고 파괴할 수 있다."
16776,수비봉인,"【조건】없음
【효과】상대 필드의 수비 표시 몬스터 1장을 고르고 앞면 공격 표시로 한다."
15794,수익강왕 세이스,"【조건】[상대 필드의 앞면 표시 몬스터의 수]와 [자신 필드의 마법 / 함정 카드의 수]가 같을 경우, 자신 필드의 마법 / 함정 카드를 3장까지 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지, [이 효과의 조건으로 묘지로 보낸 카드의 수] × 1000 내린다."
16707,수전장의 베리어,"【조건】없음
【효과】이 카드가 필드 존에 앞면 표시인 한, 서로의 필드의 앞면 표시 몬스터의 공격력은 200 내리고, 서로의 필드의 앞면 표시 일반 몬스터(야수족)의 수비력은 400 올린다."
17533,수파리검,"【조건】자신 필드에 앞면 표시 일반 몬스터(땅 속성)가 있을 경우에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(수비력 2000 이상) 1장을 고르고 파괴한다. 자신은 800 LP 회복하고, 상대에게 800 데미지를 준다. 이 턴에, 자신은 효과 몬스터로 공격할 수 없다."
18952,수해의 동구리,"【조건】자신 필드의 마법 / 함정 카드 3장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 몬스터 1장을 고르고 파괴한다."
15203,수호의 용마도사,"【조건】패의 몬스터(마법사족 또는 드래곤족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 몬스터 1장을 고른다. 이 턴에, 그 몬스터는 상대 효과로는 파괴되지 않는다."
19091,숙성의 라이트 소서러,"【조건】300 LP를 지불하고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지, [자신 필드의 앞면 표시 몬스터(빛 속성 / 마법사족)의 수] × 300 내린다."
15821,숲,"【조건】없음
【효과】이 카드가 필드 존에 앞면 표시인 한, 서로의 필드의 앞면 표시 몬스터(곤충족 / 야수족 / 식물족 / 야수전사족)의 공격력 / 수비력은 200 올린다."
15943,슈링커 슈림프,"【조건】자신 필드의 앞면 표시 몬스터(사이버스족)를 2장까지 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지, [이 효과의 조건으로 묘지로 보낸 몬스터의 수] × 300 내린다."
15439,슈퍼 킹렉스,"【조건】이 카드를 일반 소환 / 특수 소환한 자신 메인 페이즈에, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 6 이하 / 공룡족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
17278,스네이크 크라운,언제나 쾌활하고 사람을 잘 따르는 뱀. 피리 소리에 맞춘 춤으로 관객을 매료한다.
16894,스워드 댄서,한때 대국을 섬기고 있던 실력 있는 검사. 관객들이 지켜보는 가운데 정확하고도 무자비한 컨트롤로 칼을 날린다.
18288,스쳐가는 바람,"【조건】패의 몬스터(바람 속성) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다. 자신 필드에 앞면 표시 몬스터(바람 속성 / 공격력 1800 이상)가 2장 이상 있을 경우, 추가로 자신은 1장 드로우할 수 있다."
18954,스카이포터 맥스,"【조건】자신 묘지의 몬스터 10장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 맥시멈 몬스터를 2~3장 고르고, 좋아하는 순서대로 덱 위로 되돌린다."
16929,스타 리스타트,"【조건】패 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 5 이하) 1장을 골라, 자신 필드에 앞면 표시로 특수 소환한다. 그 후, 자신 묘지의 ""퓨전"" 1장을 고르고 패에 넣을 수 있다."
18951,스타 리플레이서,"【조건】자신 필드에 이 카드 이외의 몬스터가 없을 경우, 자신 필드의 이 카드를 주인의 패로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 4 이하) 1장을 고르고, 자신 필드에 뒷면 수비 표시로 특수 소환한다. 이 효과의 발동 후, 턴 종료시까지 자신은 자신의 패 / 묘지에서 몬스터를 특수 소환할 수 없다."
17871,스타 트랜서,"【조건】자신 필드의 앞면 표시의 이 카드를 묘지로 보내고 발동할 수 있다.
【효과】패의 몬스터(갤럭시족) 1장을 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 몬스터(레벨 8)를 특수 소환했을 경우, 추가로 이 턴에, 그 몬스터의 공격력은 400 올리고, 그 공격은 관통한다."
16287,스타덤라이트,"【조건】자신 필드의 앞면 표시 일반 몬스터 1장을 묘지로 보내고 발동할 수 있다.
【효과】패의 몬스터(사이킥족) 1장을 자신 필드에 앞면 표시로 특수 소환한다. 이 효과의 조건으로 몬스터(레벨 2 이하)를 묘지로 보냈을 경우, 추가로 자신은 1000 LP 회복한다."
18619,스타캣 디스트로이냐,"""캣클로 걸"" ＋ ""골든아이즈 스타캣""
【조건】자신 묘지의 몬스터(수비력 200) 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 레벨이 같은 몬스터(수비력 200) 2장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 일반 몬스터를 특수 소환했을 경우, 그 일반 몬스터의 공격력은 턴 종료시까지 2200 올린다."
18618,스타캣 스트라이냐,"""캣클로 걸"" ＋ ""실버아이즈 스타캣""
【조건】이 카드 이외의 자신 필드의 카드 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지 2200 내린다. 이 효과의 조건으로 원래 수비력이 200 인 일반 몬스터를 묘지로 보냈을 경우, 추가로 상대 필드의 마법 / 함정 카드 1장을 고르고 파괴할 수 있다."
17943,스터드 고슴못치,"【조건】없음
【효과】자신의 덱 맨 위의 카드를 묘지로 보낸다. 이 효과로 몬스터가 묘지로 보내졌을 경우, 추가로 상대 필드의 앞면 표시 몬스터 1장을 고르고 그 공격력을 턴 종료시까지 500 내릴 수 있다."
16290,스테고케라톱스,"무리에서 느긋하게 지내고 있는 공룡. 우락부락한 겉모습을 하고 있지만, 실제로는 그다지 강하지 않다."
18624,스테매직,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다. 이 효과의 조건으로 마법 카드를 묘지로 보내고, 자신의 LP가 1000 이하일 경우, 추가로 자신은 1장 드로우한다."
17484,스톤 드래곤,전신이 바위로 되어있는 드래곤. 암석의 공격은 강력하다.
16700,스톰 소닉,"【조건】자신 필드에 앞면 표시 몬스터(바람 속성)가 2장 이상 있을 경우에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지 600 내린다. 자신 필드에 앞면 표시의 ""사이바테크 와이반""이 있을 경우, 추가로 상대 필드의 카드 1장을 고르고 파괴할 수 있다."
17306,스톰볼트 디스트로이어,"【조건】상대의 패가 2장 이하일 경우에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 4 이하 / 번개족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
17540,스트레인지 월,"【조건】자신 묘지에 몬스터(갤럭시족)가 있을 경우, 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터의 공격력은 턴 종료시까지 500 내린다."
17576,스트레인지 트래벨러,"【조건】자신 필드에 앞면 표시의 일반 몬스터(갤럭시족)가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 500 내린다."
17330,스파이 옵저베이션,"【조건】자신 필드에 앞면 표시 몬스터(파충류족)가 2장 이상 있을 경우에 발동할 수 있다.
【효과】자신의 덱 맨 위의 카드를 넘기고, 서로 확인한다. 그 후, 자신은 넘긴 카드를 덱 위나 아래로 되돌린다. 추가로, 상대 필드의 마법 / 함정 카드 1장을 고르고 파괴할 수 있다."
17029,스파이럴 가이저,"【조건】상대가 패에서 몬스터를 일반 소환 / 세트했을 때에 발동할 수 있다.
【효과】상대에게 400 데미지를 준다. 이 턴에, 상대는 뒷면 표시 몬스터를 어드밴스 소환을 위해서는 릴리스할 수 없다."
16963,스파이크 시드라,몸의 가시를 상대에게 찔러 전류를 흘려보내 공격한다.
15227,스파크,"【조건】없음
【효과】상대에게 200 데미지를 준다."
15163,스파크 커튼,"【조건】자신 묘지에 몬스터(마법사족)가 있을 경우, 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터의 공격력은 턴 종료시까지 500 내린다."
15792,스파크하츠 걸,"【조건】패의 몬스터(레벨 4 이하) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 500 내린다. 그 후, 자신 묘지의 ""스파크"" ""스파크 커튼""을 각각 1장까지 고르고 자신의 마법 & 함정 존에 세트할 수 있다."
15157,스펠 아처,바람에게 사랑받는 젊은 활의 명수. 마력에 의해 만들어진 화살은 어디까지든 계속 날아간다.
18956,스플레임,"【조건】자신 묘지의 몬스터(화염족) 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 8 이하) 1장을 고른다. 이 카드의 카드명은 이 턴에, 고른 몬스터와 같은 카드명이 된다."
17892,스플렌디드 F마스터,"""어메이징 딜러"" ＋ ""어메이징 딜러""
【조건】600 LP를 지불하고 발동할 수 있다.
【효과】코인 토스를 1회 실행한다. 앞면인 경우, 자신은 2장 드로우한다. 뒷면인 경우, 자신은 1장 드로우한다."
17884,스플릿터 슬라임,"【조건】자신 필드의 앞면 표시 몬스터(공격력 1500 이상) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 1000 내린다. 그 후, 자신 묘지의 효과 몬스터(레벨 4 / 공격력 1500 이상) 1장을 고르고 자신 필드에 앞면 표시로 특수 소환할 수 있다."
16675,스피디 퍼포머,"【조건】상대 필드에 몬스터가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 400 올린다."
18292,슬래시 헤일로,"【조건】자신의 공격 표시 몬스터(천사족)가 공격을 받는 상대 몬스터의 공격 선언시, 500 LP를 지불하고 발동할 수 있다.
【효과】공격해 온 몬스터의 공격력은 턴 종료시까지 1000 내린다."
18713,슬롯머신 PG－7,"【조건】이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】코인 토스를 실행하는 효과를 가지는 자신 묘지의 몬스터 1장을 고르고 패에 넣는다."
18709,승격의 마경,"【조건】이 카드 이외의 자신 필드의 몬스터 1장을 주인의 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 ""데몬 소환"" 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
18290,승진의 장착도구,"【조건】자신 필드의 앞면 표시 몬스터 1장에 장착할 수 있다.
【효과】장착 몬스터의 레벨은 2개 올라가고, 공격력 / 수비력은 200 올린다."
17522,시갑왕 디나스 도르크스,"【조건】자신 묘지의 몬스터 3장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 5~8 / 곤충족) 1장을 고르고 파괴한다. 이 턴에, 자신은 몬스터(곤충족 이외)로 공격할 수 없다."
16791,시글스테이트 솔,"【조건】상대 필드에 앞면 표시 몬스터(레벨 5 이상)가 있을 경우, 패의 몬스터(사이버스족)를 2장까지 상대에게 보여주고 발동할 수 있다.
【효과】[이 효과의 조건으로 보여준 몬스터의 수] × 300 데미지를 상대에게 준다."
16589,시드크로트론 브러셀른,"【조건】이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】자신의 덱 맨 위의 카드를 묘지로 보낸다. 이 효과로 몬스터(사이버스족)가 묘지로 보내졌을 경우, 추가로 자신 묘지의 몬스터(사이버스족 / 수비력 0)를 [상대 필드의 앞면 표시 몬스터의 수]까지 고르고 패에 넣을 수 있다."
16341,시에스타토레로,"【조건】자신 묘지의 몬스터 3장을 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 공격 표시 몬스터(레벨 8 이하) 1장을 고르고 뒷면 수비 표시로 한다. 그 후, 자신 묘지의 ""시에스타홀드"" 1장을 고르고 패에 넣을 수 있다."
15458,시에스타홀드,"【조건】상대가 몬스터(레벨 4 이하)를 일반 소환했을 때, 상대 필드에 그 몬스터 이외의 몬스터가 없을 경우에 발동할 수 있다.
【효과】그 몬스터를 뒷면 수비 표시로 한다."
17544,시큐리티 홀,"【조건】자신 필드에 앞면 표시 몬스터(레벨 7 이상 / 사이버스족)가 있을 경우, 상대 몬스터(레벨 8 이하)의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터를 주인의 덱으로 되돌린다."
17212,시크릿오더,"【조건】없음
【효과】자신의 패 또는 자신 묘지의 일반 몬스터(레벨 7) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 턴에, 이 효과로 특수 소환한 몬스터의 공격력은 700 올리고, 상대의 함정 카드의 효과로는 파괴되지 않는다."
16166,시환의 포효,"【조건】자신 필드에 앞면 표시 몬스터(환룡족)가 있을 경우에 발동할 수 있다.
【효과】상대 필드의 마법 / 함정 카드 1장을 고르고 주인의 덱 아래로 되돌린다."
16659,신 샤인 뉴,시행착오를 거듭하며 업데이트를 계속해나가는 신참 드론. 죽기 살기로 풀가동 중이다.
18260,신미초밥천사 샤리엘,"【조건】이 카드를 일반 소환 / 특수 소환한 자신 메인 페이즈에, 자신 필드의 앞면 표시 몬스터가 3장일 경우에 발동할 수 있다.
【효과】자신 묘지의 ""초산의 함정 속으로"" 1장을 고르고 자신의 마법 & 함정 존에 세트한다. 그 후, 자신 묘지의 ""특상초밥천사 가리브엘"" 또는 ""극상초밥천사 아가리브엘"" 1장을 고르고 패에 넣을 수 있다."
17015,신분신,"【조건】자신 필드에 앞면 표시 몬스터(레벨 7 이상 / 땅 속성 / 기계족)가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 ""특종 머신 터프로이드"" 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 턴에, 이 효과로 특수 소환한 몬스터는 직접 공격할 수 없다."
17903,신비의 바다,"【조건】없음
【효과】패의 몬스터(레벨 4 이하 / 물 속성)를 3장까지 자신 필드에 앞면 표시로 특수 소환한다. 그 후, 자신 필드의 앞면 표시 몬스터(물 속성)가 3장일 경우, 자신은 1장 드로우할 수 있다."
15662,신선의 진수,"【조건】자신의 앞면 표시 몬스터(공격력 0)가 공격을 받는 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터를 앞면 수비 표시로 한다. 이 효과로 몬스터를 앞면 수비 표시로 했을 경우, 자신 묘지의 일반 몬스터(공격력 0) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환할 수 있다."
16150,신악귀 파곳 핑거,"【조건】상대 필드에 수비 표시 몬스터가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지, [상대 필드의 수비 표시 몬스터의 수] × 800 올린다."
17697,신의 치료,"【조건】상대가 몬스터(레벨 7 이상)를 앞면 표시로 일반 소환 / 특수 소환했을 때에 발동할 수 있다.
【효과】자신은 1000 LP 회복한다. 그 후, 자신 필드의 앞면 표시 몬스터(물족) 1장을 고르고 그 공격력을 턴 종료시까지 1000 올릴 수 있다."
15452,신풍 블레이드,"【조건】없음
【효과】자신 필드의 앞면 표시 일반 몬스터 2장과 상대 필드의 앞면 표시 몬스터(레벨 8 이하) 1장을 고르고 파괴한다."
16153,실드 보링 콩,"【조건】이 카드를 일반 소환 / 특수 소환한 자신 메인 페이즈에 발동할 수 있다.
【효과】상대 필드의 뒷면 표시 몬스터 1장을 고르고 파괴한다. 그 후, 이 카드의 공격력은 턴 종료시까지 1000 올린다."
17568,실바 세이퍼트,강자를 찾아 은하를 방랑하는 기사. 퀸두라교마이 규인두라이지마이!
15562,실버 울프,"【조건】자신 필드에 이 카드 이외의 앞면 표시 몬스터(야수족)가 있을 경우, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지 200 내린다."
15220,실버 팽,"은백색으로 빛나는 늑대. 겉모습은 근사하지만, 성격은 흉포하다."
18586,실버아이즈 스타캣,은빛의 눈동자를 가진 별 고양이. 신비함이 가득.
16775,실피드라,바람을 다루는 4대정룡의 유체. 대기의 힘을 자유자재로 구사해 그 땅을 수호한다.
18758,심연룡신 어비스 포세이도라,"""심연룡신 어비스 포세이도라[L]"" ""심연룡신 어비스 포세이도라[R]""과 모아 맥시멈 소환할 수 있다.
【조건】없음
【지속 효과】자신 묘지에 몬스터가 없을 경우, 이 카드의 공격 선언시에 상대는 함정 카드를 발동할 수 없으며, 추가로 이 카드가 맥시멈 모드일 경우, 이 카드는 상대의 효과로는 파괴되지 않는다."
18757,심연룡신 어비스 포세이도라[L],"【조건】자신 묘지에 몬스터(해룡족)가 5장 이상 있을 경우, 자신 묘지의 몬스터를 전부 좋아하는 순서대로 덱 아래로 되돌리고 발동할 수 있다.
【효과】상대 필드의 몬스터 1장을 고르고 파괴한다. 이 카드가 맥시멈 모드이고, 이 효과의 조건으로 맥시멈 몬스터를 3장 이상 덱으로 되돌렸을 경우, 추가로 상대 필드의 카드를 전부 파괴할 수 있다."
18759,심연룡신 어비스 포세이도라[R],"【조건】없음
【지속 효과】자신 묘지에 몬스터가 없을 경우, 상대는 패의 몬스터를 세트할 수 없으며, 추가로 이 카드가 맥시멈 모드이고 상대 필드에 뒷면 표시의 마법 / 함정 카드가 있을 경우, 상대는 패의 마법 / 함정 카드를 세트할 수 없다."
18761,심연해룡 어비스 크라켄,"""심연해룡 어비스 크라켄[L]"" ""심연해룡 어비스 크라켄[R]""과 모아 맥시멈 소환할 수 있다.
【조건】없음
【지속 효과】자신 묘지에 몬스터가 없을 경우, 이 카드는 상대의 효과로는 파괴되지 않으며, 추가로 이 카드가 맥시멈 모드일 경우, 이 카드의 공격 선언시에 상대는 함정 카드를 발동할 수 없다."
18760,심연해룡 어비스 크라켄[L],"【조건】자신 묘지의 몬스터를 5장까지 덱으로 되돌리고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지, [이 효과의 조건으로 덱으로 되돌린 몬스터의 수] × 300 내린다. 이 카드가 맥시멈 모드이고 자신 묘지에 몬스터가 없을 경우, 추가로 상대 필드의 마법 / 함정 카드 1장을 고르고 파괴할 수 있다."
18762,심연해룡 어비스 크라켄[R],"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 몬스터 1장을 고르고 표시 형식을 변경한다. 이 카드가 맥시멈 모드일 경우, 추가로 이 턴에, 이 카드의 공격은 관통한다."
18779,심해룡 배트일,"【조건】패의 몬스터(레벨 10)를 3장까지 상대에게 보여주고 발동할 수 있다.
【효과】자신은 [이 효과의 조건으로 보여준 몬스터의 수]만큼 드로우한다. 그 후, 자신은 패를 [이 효과로 드로우한 수]만큼 고르고 덱으로 되돌린다."
17494,십년 마검,"영혼이 깃든 검. 이 검을 손에 넣은 자는, 활약할 때를 기다리며 열심히 수련하게 된다고 전해진다."
15912,쌍생성,"【조건】레벨이 같은 패의 몬스터(레벨 5 이하 / 사이버스족) 2장을 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지, [이 효과의 조건으로 묘지로 보낸 몬스터 1장의 레벨] × 400 올린다."
17022,쌍충돌,"【조건】자신의 앞면 표시 몬스터(레벨 10 이상)가 공격을 받는 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】서로의 몬스터는 그 전투로 파괴되지 않는다."
17945,썬더 스파크,"【조건】자신 묘지에 몬스터(기계족 또는 번개족)가 있을 경우, 상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】공격해 온 몬스터의 공격력은 턴 종료시까지 500 내린다."
17888,썬더가젤,"【조건】상대의 패가 0장일 경우, 자신 묘지의 몬스터 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고른다. 이 턴에, 그 몬스터의 공격은 관통한다(수비 표시 몬스터를 공격했을 때, 그 수비력을 공격력이 넘은 만큼만 전투 데미지를 준다)."
15929,썬더비트 게인,"【조건】자신 필드에 앞면 표시 몬스터(번개족)가 있을 경우, 자신 LP의 수치보다 높은 공격력을 가지는 상대 몬스터(레벨 8 이하)의 공격 선언시에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, [고른 몬스터의 공격력]만큼 자신의 LP를 회복한다."
15927,썬더비트 기프트,"【조건】자신 필드에 앞면 표시 몬스터(레벨 4 이하 / 번개족)가 있을 경우에 발동할 수 있다.
【효과】[자신 필드의 앞면 표시 몬스터(번개족)의 수] × 500 데미지를 상대에게 준다. 이 턴에 자신은 몬스터로 공격할 수 없다."
15924,썬더비트 바스드라,"상냥하며 신뢰할 수 있는 숨은 조력자.
공명할 수 있는 동료와 언젠가 만날 수 있다고 믿으며 오늘도 소리를 낸다."
15926,썬더비트 스네어,"유니크하고 언제나 활기찬 인기쟁이.
공명할 수 있는 동료와 언젠가 만날 수 있다고 믿으며 오늘도 소리를 낸다."
15925,썬더비트 하이햇,"다양한 얼굴을 가진 믿음직한 형님.
공명할 수 있는 동료와 언젠가 만날 수 있다고 믿으며 오늘도 소리를 낸다."
15930,쓰론 오브 다크니스,"【조건】자신 묘지에 몬스터(공격력 0)가 8장 이상 있을 경우에 발동할 수 있다.
【효과】패의 몬스터(레벨 7 이상 / 공격력 0) 1장을 자신 필드에 공격 표시로 특수 소환한다."
18251,씨 뿌리는 알피리스,"【조건】이 카드를 일반 소환한 턴에, 자신 필드의 앞면 표시 몬스터가 몬스터(식물족)뿐일 경우, 패 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신의 덱 위에서 카드 3장을 묘지로 보낸다. 그 중에 몬스터(식물족)가 있었을 경우, 추가로 자신은 1장 드로우할 수 있다."
